mem_id,transaction_id,description,amount,category,date
1000564012245885,100056405865705718,FOXY NAILS               LEXINGTON    KY~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,45,Personal Care,2014-09-23
1000564012245885,100056405863999416,CHECK # XXXXXXXXXX~~XXXXX~~~~XXXXX~~3~~~~0057,50,Checks,2014-09-23
1000564012245885,100056405863999094,USAA FUNDS TRANSFER CR~~XXXXX~~~~XXXXX~~0~~~~0303,1200,Transfers,2014-09-23
1000564012245885,100056405865705713,TOBACCO HUT              LEXINGTON    KY~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,5.9,Groceries,2014-09-23
1000564012245885,100056405863999087,USAA FUNDS TRANSFER DB~~XXXXX~~~~XXXXX~~0~~~~0302,1200,Transfers,2014-09-23
1000564012245885,100056405863999096,Amazon Digital           XXX-XXX-XXXX WA~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,9.99,Entertainment,2014-09-23
1000564012245885,100056405863999402,WRIGHTPATTERSON          WRIGHT PATTEROH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,118.87,Groceries,2014-09-23
1000564012245885,100056405863999098,PAPA JOHN'S #00          XXX-XXX-XXXX KY~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,17.25,Restaurants/Dining,2014-09-23
1000564012245885,100056405873350232,AREA A BLDG. 262         WPAFB        OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0061,303,Uncategorized,2014-09-25
1000564012245885,100056405873350220,DFAS-CLEVELAND   FED SALARY ***********5039~~XXXXX~~~~XXXXX~~0~~~~0032,1596.86,Paychecks/Salary,2014-09-25
1000564012245885,100056405873350225,DFAS-CLEVELAND   FED SALARY ***********8475~~XXXXX~~~~XXXXX~~0~~~~0032,1743.44,Paychecks/Salary,2014-09-25
1000564012245885,100056405878465201,USAA FUNDS TRANSFER CR~~XXXXX~~~~XXXXX~~0~~~~0303,450,Transfers,2014-09-26
1000564012245885,100056405878465211,USAA FUNDS TRANSFER DB~~XXXXX~~~~XXXXX~~0~~~~0302,450,Transfers,2014-09-26
1000564012245885,100056405876334097,XXX XXXXXX X XXX PAYROLL    XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,566.62,Paychecks/Salary,2014-09-26
1000564012245885,100056405878465208,TEXAS ROADHOUSE          FAIRBORN     OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,25.14,Restaurants/Dining,2014-09-26
1000564012245885,100056405889475639,TOBACCO HUT              LEXINGTON    KY~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,5.17,Groceries,2014-09-29
1000564012245885,100056405890954178,WRIAF ARTS & CR          WPAFB        OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,50,Hobbies,2014-09-29
1000564012245885,100056405890954190,ELDER-BEERMAN #          BEAVERCREEK  OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,196.39,Clothing/Shoes,2014-09-29
1000564012245885,100056405890954186,ELDER BEE 2727 FAIRFIE   BEAVERCREEK  OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0066,69.65,Uncategorized,2014-09-29
1000564012245885,100056405890954174,ELDER BEE 2727 FAIRFIE   BEAVERCREEK  OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0066,11.79,Uncategorized,2014-09-29
1000564012245885,100056405889476150,SPEEDWAY XXXXX LEX       LEXINGTON    KY~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0066,8.15,Gasoline/Fuel,2014-09-29
1000564012245885,100056405889476170,WSC*Windstream           XXX-XXX-XXXX AR~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,187.37,Telephone Services,2014-09-29
1000564012245885,100056405896007747,CardtronicsLPC           FAIRBORN     OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0061,403,Uncategorized,2014-09-30
1000564012245885,100056405896007741,DFAS-CLEVELAND   RET NET    ***********5039~~XXXXX~~~~XXXXX~~0~~~~0032,905.21,Retirement Income,2014-09-30
1000564012245885,100056405896008200,CHASE CARD SERV  ONLINE PMT ***********8POS~~XXXXX~~~~XXXXX~~0~~~~0065,55,Credit Card Payments,2014-09-30
1000564012245885,100056405896007749,US DEPT OF ED    ONLINE PMT ***********8POS~~XXXXX~~~~XXXXX~~0~~~~0065,50,Deposits,2014-09-30
1000564012245885,100056405896007735,INTEREST PAID~~XXXXX~~~~XXXXX~~0~~~~GT41,0.11,Interest,2014-09-30
1000564012245885,100056405896007743,LAROSA'S BEAVER          BEAVERCREEK  OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,34.61,Restaurants/Dining,2014-09-30
1000564012245885,100056405896007742,SPEEDWAY XXXXX 257       FAIRBORN     OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0066,5.87,Gasoline/Fuel,2014-09-30
1000564012245885,100056405896008201,Waste Management XXXXXXXXXX ***********6516~~XXXXX~~~~XXXXX~~0~~~~0065,112.38,Services,2014-09-30
1000564012245885,100056405904218979,USAA             LOAN PMT   TO    ******9578~~XXXXX~~~~XXXXX~~0~~~~0107,676.81,Loans,2014-10-01
1000564012245885,100056405904908268,Kentucky Utiliti WEB PYMTS  ***********4799~~XXXXX~~~~XXXXX~~0~~~~0065,88.04,Utilities,2014-10-01
1000564012245885,100056405904218976,WRIGHTPATTERSON          WRIGHT PATTEROH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,48.81,Groceries,2014-10-01
1000564012245885,100056405904218978,USAA P&C         AUTOPAY    ***********0344~~XXXXX~~~~XXXXX~~0~~~~0065,204.16,Insurance,2014-10-01
1000564012245885,100056405913925592,BUCKEYE DISCOUN          BEAVERCREEK  OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,36.29,Clothing/Shoes,2014-10-02
1000564012245885,100056405913719436,PATCHEN PUB              LEXINGTON    KY~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,7,Restaurants/Dining,2014-10-02
1000564012245885,100056405918629533,GIANT #483               DAYTON       OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0066,42.25,Gasoline/Fuel,2014-10-03
1000564012245885,100056405920096095,TOBACCO HUT              LEXINGTON    KY~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,6.22,Groceries,2014-10-03
1000564012245885,100056405918629530,SPINOZAS GOURME          BEAVERCREEK  OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,32.32,Groceries,2014-10-03
1000564012245885,100056405918629522,WPAFB BASE REST          WPAFB        OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,7.1,Restaurants/Dining,2014-10-03
1000564012245885,100056405927408372,WRIGHTPAT 2300 SYCAMOR   WRIGHT PATTEROH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0066,117.14,Groceries,2014-10-06
1000564012245885,100056405927408366,BUCKEYE DISCOUN          BEAVERCREEK  OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,20.05,Clothing/Shoes,2014-10-06
1000564012245885,100056405927408371,RURAL KING               XENIA        OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0066,61.88,Home Maintenance,2014-10-06
1000564012245885,100056405927408378,BARCLAYCARD US   CREDITCARD ***********4014~~XXXXX~~~~XXXXX~~0~~~~0065,1288,Credit Card Payments,2014-10-06
1000564012245885,100056405927408369,BOB EVANS REST           FAIRBORN     OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,54.51,Restaurants/Dining,2014-10-06
1000564012245885,100056405927408373,HEALTH NET FED           XXXXXXXXXXX  CA~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,180,Healthcare/Medical,2014-10-06
1000564012245885,100056405930959622,KROGER                   LEXINGTON    KY~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0066,0.48,Groceries,2014-10-06
1000564012245885,100056405938636264,CHECK # XXXXXXXXXX~~XXXXX~~~~XXXXX~~3~~~~0057,50,Checks,2014-10-07
1000564012245885,100056405938769398,SPEEDWAY XXXXX LEX       LEXINGTON    KY~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0066,1.79,Gasoline/Fuel,2014-10-07
1000564012245885,100056405947670347,AREA A BLDG. 262         WPAFB        OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0061,163,Uncategorized,2014-10-09
1000564012245885,100056405947670337,DFAS-CLEVELAND   FED SALARY ***********8475~~XXXXX~~~~XXXXX~~0~~~~0032,1744.72,Paychecks/Salary,2014-10-09
1000564012245885,100056405947670335,DFAS-CLEVELAND   FED SALARY ***********5039~~XXXXX~~~~XXXXX~~0~~~~0032,1598.47,Paychecks/Salary,2014-10-09
1000564012245885,100056405947670340,ELDER-BEERMAN #          BEAVERCREEK  OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,113.89,Clothing/Shoes,2014-10-09
1000564012245885,100056405947670342,KROGER                   FAIRBORN     OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0066,122.28,Groceries,2014-10-09
1000564012245885,100056405953805834,TOBACCO HUT              LEXINGTON    KY~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,8.17,Groceries,2014-10-10
1000564012245885,100056405953468454,USAA FUNDS TRANSFER CR~~XXXXX~~~~XXXXX~~0~~~~0303,450,Transfers,2014-10-10
1000564012245885,100056405953468463,LOGANS                   FAIRBORN     OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,26.23,Gasoline/Fuel,2014-10-10
1000564012245885,100056405953468464,USAA FUNDS TRANSFER DB~~XXXXX~~~~XXXXX~~0~~~~0302,450,Transfers,2014-10-10
1000564012245885,100056405953805833,XXX XXXXXX X XXX PAYROLL    XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,680.09,Paychecks/Salary,2014-10-10
1000564012245885,100056405966589959,WRIGHTPAT 2300 SYCAMOR   WRIGHT PATTEROH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0066,250.56,Groceries,2014-10-14
1000564012245885,100056405972493225,SIR PIZZA RICHM          LEXINGTON    KY~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,20,Restaurants/Dining,2014-10-14
1000564012245885,100056405972493212,TOBACCO HUT              LEXINGTON    KY~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,6.22,Groceries,2014-10-14
1000564012245885,100056405972493223,KY VITAL RECORD          FRANKFORT    KY~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,19,Uncategorized,2014-10-14
1000564012245885,100056405966589957,RURAL KING               XENIA        OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0066,186.91,Home Maintenance,2014-10-14
1000564012245885,100056405972493210,SPEEDWAY XXXXX LEX       LEXINGTON    KY~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0066,1.05,Gasoline/Fuel,2014-10-14
1000564012245885,100056405972493211,SPEEDWAY XXXXX  70       DRY RIDGE    KY~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0066,3.78,Gasoline/Fuel,2014-10-14
1000564012245885,100056405966589961,USAA.COM PAYMNT  CREDIT CRD ***********1187~~XXXXX~~~~XXXXX~~0~~~~0065,75,Credit Card Payments,2014-10-14
1000564012245885,100056405966589831,WASSERSTROMSUPE          DAYTON       OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,14.99,Uncategorized,2014-10-14
1000564012245885,100056405976177544,CHECK # XXXXXXXXXX~~XXXXX~~~~XXXXX~~3~~~~0057,50,Checks,2014-10-15
1000564012245885,100056405976177539,TRACTOR S 610 ORCHARD    BEAVER CREEK OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0066,90.15,Entertainment,2014-10-15
1000564012245885,100056405976177538,GIANT #477               DAYTON       OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0066,41.36,Gasoline/Fuel,2014-10-15
1000564012245885,100056405976177542,CHECK # XXXXXXXXXX~~XXXXX~~~~XXXXX~~3~~~~0057,25,Checks,2014-10-15
1000564012245885,100056405976177541,WRIGHTPATTERSON          WRIGHT PATTEROH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,119.19,Groceries,2014-10-15
1000564012245885,100056405985267285,KY RESERVATIONS          BALLSTON SPA NY~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,65.1,Travel,2014-10-16
1000564012245885,100056405985267289,CHECK # XXXXXXXXXX~~XXXXX~~~~XXXXX~~3~~~~0057,162,Checks,2014-10-16
1000564012245885,100056405985267287,CHECK # XXXXXXXXXX~~XXXXX~~~~XXXXX~~3~~~~0057,52.86,Checks,2014-10-16
1000564012245885,100056405985267288,CHECK # XXXXXXXXXX~~XXXXX~~~~XXXXX~~3~~~~0057,103.1,Checks,2014-10-16
1000564012245885,100056405985267286,CBI*PARALLELS            XXX-XXX-XXXX IL~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,74.7,Cable/Satellite Services,2014-10-16
1000564012245885,100056405985253683,KROGER                   LEXINGTON    KY~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0066,710.69,Groceries,2014-10-16
1000564012245885,100056405989860378,BEST BUY         PAYMENT    ***********0251~~XXXXX~~~~XXXXX~~0~~~~0065,50,Electronics,2014-10-17
1000564012245885,100056405989860376,CVS XXXXX                BEAVERCREEK  OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0066,45,Healthcare/Medical,2014-10-17
1000564012245885,100056405989860375,CVS XXXXX                BEAVERCREEK  OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0066,25.08,Healthcare/Medical,2014-10-17
1000564012245885,100056405989860380,ATM SURCHARGE REBATE~~XXXXX~~~~XXXXX~~0~~~~72SR,15,ATM/Cash Withdrawals,2014-10-17
1000564012245885,100056405989860381,INTEREST PAID~~XXXXX~~~~XXXXX~~0~~~~GT41,0.02,Interest,2014-10-17
1000564012245885,100056405989860374,SHELL Service S          FAIRBORN     OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0066,20,Gasoline/Fuel,2014-10-17
1000564012245885,100056405989860379,VZ WIRELESS VE   VZW WEBPAY ***********9028~~XXXXX~~~~XXXXX~~0~~~~0065,187.88,Telephone Services,2014-10-17
1000564012245885,100056405995799442,GIANT #486               DAYTON       OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0066,31,Gasoline/Fuel,2014-10-20
1000564012245885,100056406001848693,TOBACCO HUT              LEXINGTON    KY~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,3.44,Groceries,2014-10-20
1000564012245885,100056405995799446,CHECK # XXXXXXXXXX~~XXXXX~~~~XXXXX~~3~~~~0057,146,Checks,2014-10-20
1000564012245885,100056405995799443,LOWE'S #0089             FAIRBORN     OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0066,54.81,Home Improvement,2014-10-20
1000564012245885,100056405995799438,PAPA JOHN'S #00          XXX-XXX-XXXX OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,12,Restaurants/Dining,2014-10-20
1000564012245885,100056405995799441,SPEEDWAY XXXXX 136       FAIRBORN     OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0066,21.35,Gasoline/Fuel,2014-10-20
1000564012245885,100056405995799436,WPAFB BASE REST          WPAFB        OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,3.95,Restaurants/Dining,2014-10-20
1000564012245885,100056405995799445,1161 E DAYTON YELLOW S   FAIRBORN     OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0061,100,Clothing/Shoes,2014-10-20
1000564012245885,100056405995799444,KROGER                   FAIRBORN     OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0066,60.6,Groceries,2014-10-20
1000564012245885,100056405995799439,IHOP CORP #5518          WEST CHESTER OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,15.64,Restaurants/Dining,2014-10-20
1000564012245885,100056406010273094,CHECK # XXXXXXXXXX~~XXXXX~~~~XXXXX~~3~~~~0057,20,Checks,2014-10-21
1000564012245885,100056406010273090,USAA FUNDS TRANSFER CR~~XXXXX~~~~XXXXX~~0~~~~0303,400,Transfers,2014-10-21
1000564012245885,100056406010273089,USAA FUNDS TRANSFER DB~~XXXXX~~~~XXXXX~~0~~~~0302,400,Transfers,2014-10-21
1000564012245885,100056406010273095,CHECK # XXXXXXXXXX~~XXXXX~~~~XXXXX~~3~~~~0057,50,Checks,2014-10-21
1000564012245885,100056406010273093,AAFES-ARMY       ACH PYMT   ***********9998~~XXXXX~~~~XXXXX~~0~~~~0065,300,General Merchandise,2014-10-21
1000564012245885,100056406010273091,CNS RITE AID CO          ARLINGTON    VA~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0066,58.11,Healthcare/Medical,2014-10-21
1000564012245885,100056406011102647,POTBELLY 023             ARLINGTON    VA~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,10.29,Restaurants/Dining,2014-10-22
1000564012245885,100056406011102649,CNS RITE AID CO          ARLINGTON    VA~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0066,55.51,Healthcare/Medical,2014-10-22
1000564012245885,100056406018410168,DFAS-CLEVELAND   FED SALARY ***********5039~~XXXXX~~~~XXXXX~~0~~~~0032,1598.48,Paychecks/Salary,2014-10-23
1000564012245885,100056406018410175,USAA FUNDS TRANSFER DB~~XXXXX~~~~XXXXX~~0~~~~0310,200,Transfers,2014-10-23
1000564012245885,100056406018410172,BUCKEYE DISCOUN          BEAVERCREEK  OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,17.19,Clothing/Shoes,2014-10-23
1000564012245885,100056406018410170,DFAS-CLEVELAND   FED SALARY ***********8475~~XXXXX~~~~XXXXX~~0~~~~0032,1744.73,Paychecks/Salary,2014-10-23
1000564012245885,100056406023627800,USAA FUNDS TRANSFER DB~~XXXXX~~~~XXXXX~~0~~~~0302,450,Transfers,2014-10-24
1000564012245885,100056406023627434,WRIGHTPAT 2300 SYCAMOR   WRIGHT PATTEROH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0066,170.74,Groceries,2014-10-24
1000564012245885,100056406023627427,USAA FUNDS TRANSFER CR~~XXXXX~~~~XXXXX~~0~~~~0303,450,Transfers,2014-10-24
1000564012245885,100056406023928534,XXX XXXXXX X XXX PAYROLL    XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,514.54,Paychecks/Salary,2014-10-24
1000564012245885,100056406023627449,Ruscin s Pop N Place     MIAMISBURG   OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0061,202.5,Uncategorized,2014-10-24
1000564012245885,100056406023627433,HUSDON NEWS              WASHINGTON   DC~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,11.14,Hobbies,2014-10-24
1000564012245885,100056406023627801,OHIO EDISON      FE ECHECK  ***********8360~~XXXXX~~~~XXXXX~~0~~~~0065,228.78,Utilities,2014-10-24
1000564012245885,100056406023627432,WENDY'S INDIAN           DAYTON       OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,10.71,Restaurants/Dining,2014-10-24
1000564012245885,100056406034096929,AREA A BLDG. 262         WPAFB        OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0061,103,Uncategorized,2014-10-27
1000564012245885,100056406034096914,CVS XXXXX                BEAVERCREEK  OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0066,69.89,Healthcare/Medical,2014-10-27
1000564012245885,100056406034096933,CAPITAL ONE      Online Pmt ***********6710~~XXXXX~~~~XXXXX~~0~~~~0065,25,Credit Card Payments,2014-10-27
1000564012245885,100056405802135756,DFAS-CLEVELAND   FED SALARY ***********5039~~XXXXX~~~~XXXXX~~0~~~~0032,1596.87,Paychecks/Salary,2014-09-11
1000564012245885,100056405802135761,WRIGHTPAT 2300 SYCAMOR   WRIGHT PATTEROH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0066,184.98,Groceries,2014-09-11
1000564012245885,100056405804517142,USAA FUNDS TRANSFER CR~~XXXXX~~~~XXXXX~~0~~~~0303,20,Transfers,2014-09-11
1000564012245885,100056405802135760,USAA FUNDS TRANSFER DB~~XXXXX~~~~XXXXX~~0~~~~0302,20,Transfers,2014-09-11
1000564012245885,100056405802135759,DFAS-CLEVELAND   FED SALARY ***********8475~~XXXXX~~~~XXXXX~~0~~~~0032,1743.43,Paychecks/Salary,2014-09-11
1000564012245885,100056406035550963,DEWEY'S PIZZA N          NEWPORT      KY~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,43,Restaurants/Dining,2014-10-27
1000564012245885,100056406034096912,GIANT #465               FAIRBORN     OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,35.75,Automotive Expenses,2014-10-27
1000564012245885,100056406034096930,PETSMART INC 55          BEAVER CREEK OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,166.7,Pets/Pet Care,2014-10-27
1000564012245885,100056406035550953,SHELL Service S          LEXINGTON    KY~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0066,4.53,Gasoline/Fuel,2014-10-27
1000564012245885,100056406035550690,SHELL Service S          LEXINGTON    KY~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0066,1.58,Gasoline/Fuel,2014-10-27
1000564012245885,100056406035550960,SPEEDWAY XXXXX           LEXINGTON    KY~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,6.02,Gasoline/Fuel,2014-10-27
1000564012245885,100056406035550697,SPEEDWAY XXXXX LEX       LEXINGTON    KY~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0066,3.66,Gasoline/Fuel,2014-10-27
1000564012245885,100056406035550957,SPEEDWAY XXXXX LEX       LEXINGTON    KY~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0066,5.19,Gasoline/Fuel,2014-10-27
1000564012245885,100056406035550962,SPEEDWAY XXXXX LEX       LEXINGTON    KY~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0066,26.9,Gasoline/Fuel,2014-10-27
1000564012245885,100056406035550950,SPEEDWAY XXXXX LEX       LEXINGTON    KY~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0066,4.25,Gasoline/Fuel,2014-10-27
1000564012245885,100056406035550964,WAL-MART #2060           LEXINGTON    KY~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0066,48.27,General Merchandise,2014-10-27
1000564012245885,100056406035550961,WAL-MART #2060           LEXINGTON    KY~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0066,24.96,General Merchandise,2014-10-27
1000564012245885,100056406034096908,WENDY'S - DOROT          DAYTON       OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,8.67,Restaurants/Dining,2014-10-27
1000564012245885,100056406035550965,WSC*Windstream           XXX-XXX-XXXX AR~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,173.04,Telephone Services,2014-10-27
1000564012245885,100056406040962662,3130 PIMLICO PARKWAY     LEXINGTON    KY~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0061,23.25,Uncategorized,2014-10-28
1000564012245885,100056406041179618,8301OHIO-DPSOPLT OPLATES    ***********5047~~XXXXX~~~~XXXXX~~0~~~~0065,147.63,Automotive Expenses,2014-10-28
1000564012245885,100056406041179619,CHECK # XXXXXXXXXX~~XXXXX~~~~XXXXX~~3~~~~0057,50,Checks,2014-10-28
1000564012245885,100056406041179612,AAFES                    WRIGHT PATTEROH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0066,44.98,General Merchandise,2014-10-28
1000564012245885,100056406040962656,AMPCO PARKING L          NEWPORT      KY~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,3,Travel,2014-10-28
1000564012245885,100056406041179607,DAYTON BARIATRI          DAYTON       OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,12,Uncategorized,2014-10-28
1000564012245885,100056406041179614,US DEPT OF ED    ONLINE PMT ***********8POS~~XXXXX~~~~XXXXX~~0~~~~0065,50,Deposits,2014-10-28
1000564012245885,100056406040962659,SHELL Service S          LEXINGTON    KY~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0066,5.17,Gasoline/Fuel,2014-10-28
1000564012245885,100056406041179611,TEXAS ROADHOUSE          FAIRBORN     OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,23.88,Restaurants/Dining,2014-10-28
1000564012245885,100056406043671520,ORCC SERVICE FE          800-XXXXXXX  NJ~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,1.8,Uncategorized,2014-10-29
1000564012245885,100056406044575253,AREA A BLDG. 262         WPAFB        OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0061,203,Uncategorized,2014-10-29
1000564012245885,100056406044575252,WRIGHTPATTERSON          WRIGHT PATTEROH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,77.9,Groceries,2014-10-29
1000564012245885,100056406043671524,AMERICAN WATER           866-XXXXXXX  VA~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,59.8,Utilities,2014-10-29
1000564012245885,100056406044575254,DIRECTV          Payment    ***********0575~~XXXXX~~~~XXXXX~~0~~~~0065,149.59,Cable/Satellite Services,2014-10-29
1000564012245885,100056406043671521,PATCHEN PUB              LEXINGTON    KY~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0079,2,Restaurants/Dining,2014-10-29
1000564012245885,100056406043671514,SPEEDWAY XXXXX LEX       LEXINGTON    KY~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0066,1.05,Gasoline/Fuel,2014-10-29
1000564012245885,100056406052745135,GIANT #476               DAYTON       OH~~XXXXX~~XXXXXXXXXXXXXXXX~~XXXXX~~0~~~~0066,25,Gasoline/Fuel,2014-10-30
